#{"t_start": 1745329876.818113, "env_id": "None"}
r,l,t,user_id,item_interact,item_clicks
16.223808,50,4.847517,4,"(np.int64(32602), np.int64(788), np.int64(38966), np.int64(21419), np.int64(14917), np.int64(47091), np.int64(46007), np.int64(18393), np.int64(11072), np.int64(16378), np.int64(40835), np.int64(29652), np.int64(35907), np.int64(3920), np.int64(19351), np.int64(16043), np.int64(47698), np.int64(22442), np.int64(48686), np.int64(42410), np.int64(18657), np.int64(25509), np.int64(23113), np.int64(31767), np.int64(22735), np.int64(13309), np.int64(14910), np.int64(4387), np.int64(14086), np.int64(1134), np.int64(513), np.int64(16630), np.int64(39651), np.int64(42762), np.int64(25566), np.int64(39300), np.int64(15304), np.int64(15207), np.int64(45366), np.int64(28462), np.int64(19619), np.int64(7976), np.int64(6440), np.int64(35505), np.int64(29860), np.int64(2628), np.int64(30522), np.int64(41177), np.int64(45384), np.int64(22533))","(1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0)"
1.536919,50,5.240555,0,"(np.int64(15014), np.int64(4822), np.int64(14802), np.int64(3671), np.int64(13692), np.int64(47241), np.int64(49713), np.int64(27894), np.int64(47199), np.int64(43417), np.int64(12401), np.int64(49179), np.int64(12280), np.int64(33379), np.int64(40385), np.int64(45123), np.int64(792), np.int64(21959), np.int64(40227), np.int64(28412), np.int64(2740), np.int64(9734), np.int64(44377), np.int64(39843), np.int64(14913), np.int64(35729), np.int64(4791), np.int64(5153), np.int64(15875), np.int64(21480), np.int64(29048), np.int64(236), np.int64(17866), np.int64(29889), np.int64(18482), np.int64(7861), np.int64(32881), np.int64(42216), np.int64(35430), np.int64(33696), np.int64(27510), np.int64(34692), np.int64(33358), np.int64(34002), np.int64(43390), np.int64(36663), np.int64(44480), np.int64(44077), np.int64(18075), np.int64(18103))","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
18.12914,50,5.621754,6,"(np.int64(18147), np.int64(17704), np.int64(9933), np.int64(575), np.int64(48198), np.int64(3629), np.int64(31703), np.int64(21727), np.int64(13308), np.int64(43295), np.int64(24969), np.int64(26614), np.int64(27511), np.int64(8202), np.int64(10510), np.int64(42229), np.int64(29182), np.int64(34078), np.int64(47523), np.int64(37900), np.int64(4117), np.int64(45887), np.int64(20607), np.int64(12188), np.int64(47543), np.int64(36282), np.int64(47623), np.int64(19117), np.int64(43810), np.int64(19255), np.int64(24368), np.int64(38224), np.int64(28191), np.int64(38644), np.int64(9614), np.int64(3602), np.int64(9584), np.int64(15608), np.int64(28650), np.int64(625), np.int64(24487), np.int64(22275), np.int64(17563), np.int64(9928), np.int64(22458), np.int64(13418), np.int64(27747), np.int64(22331), np.int64(3237), np.int64(4552))","(0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1)"
19.749852,50,5.994371,1,"(np.int64(35809), np.int64(28789), np.int64(31196), np.int64(7571), np.int64(15911), np.int64(47632), np.int64(27004), np.int64(33253), np.int64(21870), np.int64(31424), np.int64(3119), np.int64(16309), np.int64(46997), np.int64(6982), np.int64(27381), np.int64(15667), np.int64(1503), np.int64(41646), np.int64(16078), np.int64(6941), np.int64(9204), np.int64(13326), np.int64(49336), np.int64(38492), np.int64(29716), np.int64(40395), np.int64(40292), np.int64(41436), np.int64(26277), np.int64(26413), np.int64(1981), np.int64(36186), np.int64(42979), np.int64(16317), np.int64(11531), np.int64(29668), np.int64(34227), np.int64(48500), np.int64(30443), np.int64(7121), np.int64(4245), np.int64(26421), np.int64(11848), np.int64(12477), np.int64(36147), np.int64(20140), np.int64(17274), np.int64(22439), np.int64(31594), np.int64(28898))","(0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0)"
16.758877,50,6.376259,5,"(np.int64(41330), np.int64(17431), np.int64(16282), np.int64(9681), np.int64(27114), np.int64(27423), np.int64(45511), np.int64(44495), np.int64(23422), np.int64(33293), np.int64(43591), np.int64(11099), np.int64(41181), np.int64(38189), np.int64(19455), np.int64(31530), np.int64(16751), np.int64(37704), np.int64(13684), np.int64(48512), np.int64(39341), np.int64(41261), np.int64(33192), np.int64(39148), np.int64(6665), np.int64(18189), np.int64(48220), np.int64(30790), np.int64(45172), np.int64(23714), np.int64(31232), np.int64(16841), np.int64(4272), np.int64(42621), np.int64(38698), np.int64(31160), np.int64(6210), np.int64(40626), np.int64(8424), np.int64(13733), np.int64(6426), np.int64(11145), np.int64(3086), np.int64(36341), np.int64(20807), np.int64(17623), np.int64(29031), np.int64(25875), np.int64(7690), np.int64(43461))","(1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0)"
17.377134,50,6.750956,6,"(np.int64(28545), np.int64(25796), np.int64(27535), np.int64(16359), np.int64(35450), np.int64(13358), np.int64(18364), np.int64(26487), np.int64(29558), np.int64(10769), np.int64(47991), np.int64(15298), np.int64(48017), np.int64(11400), np.int64(41742), np.int64(43621), np.int64(6797), np.int64(49053), np.int64(42301), np.int64(19640), np.int64(46824), np.int64(48832), np.int64(44799), np.int64(48598), np.int64(39111), np.int64(49041), np.int64(43152), np.int64(13057), np.int64(44633), np.int64(40364), np.int64(44429), np.int64(38914), np.int64(41591), np.int64(24148), np.int64(28484), np.int64(1967), np.int64(29576), np.int64(13631), np.int64(19064), np.int64(811), np.int64(28695), np.int64(20253), np.int64(38108), np.int64(16512), np.int64(8187), np.int64(695), np.int64(43303), np.int64(31647), np.int64(9446), np.int64(14814))","(0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1)"
14.142227,50,7.126811,7,"(np.int64(24407), np.int64(31731), np.int64(6233), np.int64(15867), np.int64(27055), np.int64(40225), np.int64(41638), np.int64(16741), np.int64(1424), np.int64(23407), np.int64(43081), np.int64(536), np.int64(23779), np.int64(45638), np.int64(47027), np.int64(17970), np.int64(25513), np.int64(42430), np.int64(13406), np.int64(23218), np.int64(44718), np.int64(37275), np.int64(25121), np.int64(29150), np.int64(39889), np.int64(16195), np.int64(17378), np.int64(14328), np.int64(4361), np.int64(2936), np.int64(25376), np.int64(8900), np.int64(20901), np.int64(16124), np.int64(17378), np.int64(37625), np.int64(20675), np.int64(31564), np.int64(38786), np.int64(31932), np.int64(30610), np.int64(5901), np.int64(48627), np.int64(14768), np.int64(7796), np.int64(7119), np.int64(10936), np.int64(30048), np.int64(38482), np.int64(40713))","(1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0)"
8.676959,50,7.498913,8,"(np.int64(16479), np.int64(46128), np.int64(40243), np.int64(24115), np.int64(29398), np.int64(23141), np.int64(41976), np.int64(23037), np.int64(39513), np.int64(49668), np.int64(7458), np.int64(46635), np.int64(17186), np.int64(18085), np.int64(31490), np.int64(45813), np.int64(25145), np.int64(44002), np.int64(43576), np.int64(3965), np.int64(28300), np.int64(43853), np.int64(29989), np.int64(8417), np.int64(42570), np.int64(47631), np.int64(48916), np.int64(24005), np.int64(27233), np.int64(23502), np.int64(35983), np.int64(47318), np.int64(10134), np.int64(1377), np.int64(12587), np.int64(41216), np.int64(26981), np.int64(29504), np.int64(12347), np.int64(3146), np.int64(19144), np.int64(33612), np.int64(20552), np.int64(2770), np.int64(35848), np.int64(17175), np.int64(44670), np.int64(30113), np.int64(20445), np.int64(10705))","(1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1)"
16.400335,50,7.879563,6,"(np.int64(3081), np.int64(717), np.int64(16590), np.int64(40084), np.int64(18911), np.int64(5906), np.int64(45820), np.int64(44227), np.int64(33899), np.int64(6370), np.int64(34462), np.int64(3285), np.int64(39812), np.int64(14872), np.int64(18486), np.int64(7043), np.int64(31805), np.int64(41564), np.int64(4606), np.int64(30234), np.int64(6876), np.int64(15482), np.int64(6544), np.int64(44561), np.int64(18096), np.int64(5576), np.int64(40519), np.int64(21964), np.int64(34685), np.int64(35988), np.int64(28312), np.int64(16861), np.int64(41262), np.int64(14165), np.int64(38482), np.int64(734), np.int64(10825), np.int64(26629), np.int64(24853), np.int64(45979), np.int64(9833), np.int64(29415), np.int64(2810), np.int64(1268), np.int64(12699), np.int64(4359), np.int64(22390), np.int64(40835), np.int64(31724), np.int64(15237))","(1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1)"
16.497992,50,8.255616,3,"(np.int64(4529), np.int64(21829), np.int64(29509), np.int64(36584), np.int64(35534), np.int64(48231), np.int64(32544), np.int64(15273), np.int64(35200), np.int64(44916), np.int64(18056), np.int64(37134), np.int64(20338), np.int64(13133), np.int64(12089), np.int64(18299), np.int64(35201), np.int64(2748), np.int64(264), np.int64(15144), np.int64(15956), np.int64(40373), np.int64(13761), np.int64(49210), np.int64(48049), np.int64(23809), np.int64(13740), np.int64(12054), np.int64(34504), np.int64(35207), np.int64(47576), np.int64(936), np.int64(21386), np.int64(16857), np.int64(13732), np.int64(24693), np.int64(48420), np.int64(8327), np.int64(42581), np.int64(19584), np.int64(25029), np.int64(42346), np.int64(41317), np.int64(17355), np.int64(5145), np.int64(40827), np.int64(44116), np.int64(34133), np.int64(23134), np.int64(15145))","(1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1)"
15.595527,50,8.801549,6,"(np.int64(11630), np.int64(31945), np.int64(7651), np.int64(24580), np.int64(12805), np.int64(39903), np.int64(3729), np.int64(10924), np.int64(20711), np.int64(21602), np.int64(42398), np.int64(40475), np.int64(18609), np.int64(37778), np.int64(40117), np.int64(43358), np.int64(23391), np.int64(44739), np.int64(2988), np.int64(9290), np.int64(50024), np.int64(42398), np.int64(27639), np.int64(43218), np.int64(17338), np.int64(38583), np.int64(29471), np.int64(24219), np.int64(15729), np.int64(15146), np.int64(42398), np.int64(26110), np.int64(16219), np.int64(15113), np.int64(28459), np.int64(20385), np.int64(18661), np.int64(2187), np.int64(8076), np.int64(47157), np.int64(42398), np.int64(43825), np.int64(40612), np.int64(31788), np.int64(45632), np.int64(28142), np.int64(36527), np.int64(34972), np.int64(45284), np.int64(25962))","(1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1)"
1.587803,50,9.316558,0,"(np.int64(45027), np.int64(2182), np.int64(16967), np.int64(42398), np.int64(2576), np.int64(22756), np.int64(2758), np.int64(25596), np.int64(42398), np.int64(24809), np.int64(110), np.int64(30198), np.int64(42294), np.int64(8424), np.int64(5852), np.int64(25788), np.int64(42398), np.int64(28814), np.int64(28556), np.int64(15057), np.int64(40049), np.int64(12753), np.int64(507), np.int64(27574), np.int64(21278), np.int64(43517), np.int64(42398), np.int64(27975), np.int64(12812), np.int64(10583), np.int64(42398), np.int64(14013), np.int64(28207), np.int64(32124), np.int64(37669), np.int64(6272), np.int64(20829), np.int64(36348), np.int64(23903), np.int64(2775), np.int64(40107), np.int64(8980), np.int64(5401), np.int64(21658), np.int64(42454), np.int64(8062), np.int64(25770), np.int64(15089), np.int64(45783), np.int64(43032))","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
11.74027,50,9.844321,7,"(np.int64(31371), np.int64(10671), np.int64(16336), np.int64(16029), np.int64(21966), np.int64(35342), np.int64(26477), np.int64(30117), np.int64(29904), np.int64(33388), np.int64(42398), np.int64(15517), np.int64(48952), np.int64(46151), np.int64(42757), np.int64(21178), np.int64(17948), np.int64(19053), np.int64(45676), np.int64(14897), np.int64(42398), np.int64(24075), np.int64(36062), np.int64(16385), np.int64(26514), np.int64(42398), np.int64(21849), np.int64(24049), np.int64(42398), np.int64(2645), np.int64(16829), np.int64(19320), np.int64(11553), np.int64(46545), np.int64(24599), np.int64(25809), np.int64(49508), np.int64(30385), np.int64(17479), np.int64(42398), np.int64(36745), np.int64(39932), np.int64(30632), np.int64(39758), np.int64(20731), np.int64(42398), np.int64(42398), np.int64(37892), np.int64(42398), np.int64(19102))","(1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1)"
15.404695,50,10.359172,8,"(np.int64(20676), np.int64(6471), np.int64(49784), np.int64(27459), np.int64(49528), np.int64(3303), np.int64(35135), np.int64(42398), np.int64(15086), np.int64(43229), np.int64(15549), np.int64(27534), np.int64(2948), np.int64(22880), np.int64(49755), np.int64(42398), np.int64(11147), np.int64(12434), np.int64(24453), np.int64(5145), np.int64(3286), np.int64(42398), np.int64(16252), np.int64(26226), np.int64(30902), np.int64(23325), np.int64(47853), np.int64(9992), np.int64(24716), np.int64(2854), np.int64(9025), np.int64(42398), np.int64(20715), np.int64(41442), np.int64(25185), np.int64(4509), np.int64(30798), np.int64(7810), np.int64(155), np.int64(3982), np.int64(32669), np.int64(30235), np.int64(38359), np.int64(19738), np.int64(449), np.int64(678), np.int64(19927), np.int64(42398), np.int64(26), np.int64(13094))","(1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1)"
