#{"t_start": 1745270662.639613, "env_id": "None"}
r,l,t,user_id,item_interact,item_clicks
11.270776,44,4.753902,1,"(np.int64(40249), np.int64(31027), np.int64(24888), np.int64(32260), np.int64(41925), np.int64(42234), np.int64(16360), np.int64(35308), np.int64(34647), np.int64(42463), np.int64(5088), np.int64(3071), np.int64(587), np.int64(4545), np.int64(8152), np.int64(12260), np.int64(31880), np.int64(42454), np.int64(29319), np.int64(6905), np.int64(34256), np.int64(35457), np.int64(19442), np.int64(49830), np.int64(12500), np.int64(10450), np.int64(17060), np.int64(1704), np.int64(17438), np.int64(3732), np.int64(9156), np.int64(32052), np.int64(48130), np.int64(37681), np.int64(26450), np.int64(43034), np.int64(13993), np.int64(42671), np.int64(16463), np.int64(40937), np.int64(37342), np.int64(47014), np.int64(16230), np.int64(27585))","(0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0)"
11.176267,38,5.168505,1,"(np.int64(3374), np.int64(15217), np.int64(17713), np.int64(9661), np.int64(38774), np.int64(26543), np.int64(2557), np.int64(8855), np.int64(46641), np.int64(44618), np.int64(1934), np.int64(30850), np.int64(16644), np.int64(761), np.int64(23621), np.int64(24119), np.int64(43459), np.int64(46454), np.int64(7530), np.int64(44119), np.int64(12088), np.int64(26896), np.int64(47702), np.int64(13830), np.int64(45973), np.int64(30207), np.int64(16742), np.int64(4491), np.int64(10537), np.int64(22862), np.int64(29931), np.int64(6949), np.int64(35341), np.int64(30980), np.int64(27937), np.int64(35390), np.int64(13299), np.int64(47090))","(1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1)"
8.373155,50,5.71128,1,"(np.int64(5483), np.int64(38695), np.int64(31523), np.int64(22950), np.int64(44847), np.int64(35336), np.int64(42991), np.int64(25743), np.int64(20212), np.int64(33064), np.int64(3132), np.int64(16906), np.int64(42770), np.int64(36696), np.int64(34999), np.int64(40815), np.int64(30753), np.int64(4026), np.int64(19868), np.int64(14396), np.int64(27920), np.int64(48765), np.int64(34731), np.int64(49056), np.int64(28137), np.int64(39782), np.int64(28755), np.int64(47316), np.int64(37280), np.int64(46814), np.int64(10822), np.int64(18455), np.int64(18131), np.int64(18085), np.int64(38633), np.int64(37683), np.int64(3042), np.int64(30521), np.int64(48158), np.int64(25675), np.int64(16906), np.int64(18776), np.int64(28380), np.int64(35401), np.int64(22801), np.int64(6129), np.int64(9012), np.int64(19122), np.int64(21843), np.int64(23517))","(0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1)"
10.41249,50,6.24631,1,"(np.int64(10289), np.int64(35677), np.int64(33232), np.int64(39581), np.int64(2898), np.int64(38308), np.int64(13011), np.int64(41703), np.int64(39322), np.int64(35530), np.int64(30861), np.int64(18157), np.int64(44623), np.int64(35859), np.int64(15230), np.int64(12061), np.int64(16224), np.int64(3160), np.int64(45242), np.int64(48521), np.int64(26112), np.int64(25949), np.int64(34471), np.int64(18766), np.int64(45960), np.int64(32558), np.int64(36979), np.int64(28980), np.int64(10220), np.int64(9801), np.int64(35806), np.int64(47003), np.int64(12637), np.int64(48881), np.int64(39765), np.int64(36433), np.int64(14742), np.int64(1189), np.int64(12600), np.int64(2439), np.int64(32336), np.int64(23828), np.int64(5824), np.int64(9067), np.int64(30237), np.int64(21899), np.int64(45501), np.int64(74), np.int64(27268), np.int64(12728))","(1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1)"
7.52921,24,6.509872,1,"(np.int64(17235), np.int64(25218), np.int64(13620), np.int64(36806), np.int64(8479), np.int64(8497), np.int64(18611), np.int64(38067), np.int64(25834), np.int64(19166), np.int64(30390), np.int64(29053), np.int64(5141), np.int64(41090), np.int64(10482), np.int64(22522), np.int64(41358), np.int64(44997), np.int64(34054), np.int64(48037), np.int64(1226), np.int64(15408), np.int64(5831), np.int64(10569))","(0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1)"
15.625246,50,7.065424,1,"(np.int64(3094), np.int64(29118), np.int64(21618), np.int64(31577), np.int64(34036), np.int64(17512), np.int64(787), np.int64(18765), np.int64(11487), np.int64(45513), np.int64(24547), np.int64(27815), np.int64(25338), np.int64(12732), np.int64(32572), np.int64(25276), np.int64(29163), np.int64(15542), np.int64(1378), np.int64(5998), np.int64(37407), np.int64(28677), np.int64(19048), np.int64(36401), np.int64(26774), np.int64(7517), np.int64(43946), np.int64(14296), np.int64(14782), np.int64(2930), np.int64(36795), np.int64(21223), np.int64(6115), np.int64(11923), np.int64(24630), np.int64(28969), np.int64(34329), np.int64(18542), np.int64(23503), np.int64(42032), np.int64(23591), np.int64(46207), np.int64(13684), np.int64(40601), np.int64(9219), np.int64(5731), np.int64(37958), np.int64(26111), np.int64(16057), np.int64(36374))","(1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0)"
11.781909,39,7.492142,1,"(np.int64(22863), np.int64(31665), np.int64(43090), np.int64(44788), np.int64(16863), np.int64(12855), np.int64(12603), np.int64(25843), np.int64(7401), np.int64(35426), np.int64(10807), np.int64(30422), np.int64(6920), np.int64(32478), np.int64(48057), np.int64(33963), np.int64(26927), np.int64(9563), np.int64(23633), np.int64(26188), np.int64(4106), np.int64(45870), np.int64(10844), np.int64(13961), np.int64(42128), np.int64(9064), np.int64(32072), np.int64(38141), np.int64(9584), np.int64(690), np.int64(23922), np.int64(39388), np.int64(22928), np.int64(39888), np.int64(18108), np.int64(11624), np.int64(38188), np.int64(1263), np.int64(14438))","(0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1)"
8.398716,35,7.869152,1,"(np.int64(16410), np.int64(37366), np.int64(19638), np.int64(15617), np.int64(4278), np.int64(34746), np.int64(9232), np.int64(30047), np.int64(11547), np.int64(35243), np.int64(11359), np.int64(20041), np.int64(8338), np.int64(18401), np.int64(30595), np.int64(43181), np.int64(27248), np.int64(31779), np.int64(28926), np.int64(41210), np.int64(29497), np.int64(34320), np.int64(38103), np.int64(33499), np.int64(21442), np.int64(35566), np.int64(13694), np.int64(27176), np.int64(13866), np.int64(45372), np.int64(16030), np.int64(2706), np.int64(40223), np.int64(16971), np.int64(32481))","(0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0)"
7.722173,24,8.132978,1,"(np.int64(803), np.int64(3550), np.int64(2011), np.int64(46561), np.int64(32656), np.int64(29198), np.int64(44537), np.int64(42854), np.int64(13270), np.int64(22575), np.int64(45337), np.int64(9499), np.int64(22340), np.int64(42941), np.int64(35237), np.int64(5849), np.int64(19648), np.int64(15288), np.int64(27088), np.int64(12739), np.int64(19983), np.int64(30911), np.int64(7822), np.int64(49239))","(1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0)"
4.861568,19,8.342417,1,"(np.int64(7574), np.int64(6468), np.int64(10153), np.int64(40324), np.int64(24652), np.int64(17989), np.int64(24567), np.int64(12476), np.int64(38664), np.int64(48004), np.int64(42441), np.int64(2825), np.int64(47717), np.int64(24094), np.int64(15987), np.int64(42736), np.int64(32941), np.int64(48623), np.int64(26866))","(1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0)"
14.608783,50,8.875722,1,"(np.int64(13437), np.int64(36732), np.int64(20558), np.int64(36830), np.int64(36280), np.int64(38160), np.int64(14961), np.int64(25610), np.int64(30633), np.int64(19525), np.int64(18131), np.int64(40436), np.int64(31660), np.int64(22041), np.int64(20380), np.int64(16271), np.int64(20636), np.int64(46760), np.int64(1781), np.int64(21694), np.int64(40424), np.int64(7713), np.int64(19828), np.int64(29703), np.int64(10656), np.int64(48581), np.int64(12470), np.int64(25), np.int64(23938), np.int64(17440), np.int64(33163), np.int64(45375), np.int64(8044), np.int64(676), np.int64(34806), np.int64(45372), np.int64(11556), np.int64(32677), np.int64(23692), np.int64(42009), np.int64(3569), np.int64(676), np.int64(17862), np.int64(21162), np.int64(4381), np.int64(32226), np.int64(22201), np.int64(1144), np.int64(7964), np.int64(11016))","(1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1)"
12.657931,50,9.414697,1,"(np.int64(7215), np.int64(17082), np.int64(46480), np.int64(2423), np.int64(1894), np.int64(31872), np.int64(23144), np.int64(27318), np.int64(18538), np.int64(21883), np.int64(9130), np.int64(1657), np.int64(26000), np.int64(30873), np.int64(28662), np.int64(43538), np.int64(13361), np.int64(17909), np.int64(394), np.int64(4919), np.int64(10267), np.int64(1172), np.int64(15955), np.int64(36367), np.int64(27434), np.int64(26581), np.int64(29709), np.int64(16763), np.int64(43936), np.int64(31911), np.int64(25640), np.int64(25917), np.int64(186), np.int64(18078), np.int64(47295), np.int64(43648), np.int64(30340), np.int64(19767), np.int64(3993), np.int64(13762), np.int64(12057), np.int64(42184), np.int64(32362), np.int64(10307), np.int64(14347), np.int64(48761), np.int64(21780), np.int64(48010), np.int64(43374), np.int64(6342))","(1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0)"
5.684322,24,9.670562,1,"(np.int64(29666), np.int64(14915), np.int64(21780), np.int64(46900), np.int64(42139), np.int64(9065), np.int64(40801), np.int64(40415), np.int64(6855), np.int64(46828), np.int64(15281), np.int64(20507), np.int64(9113), np.int64(34124), np.int64(16184), np.int64(16396), np.int64(6985), np.int64(14981), np.int64(9912), np.int64(42233), np.int64(762), np.int64(31528), np.int64(4436), np.int64(37232))","(0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0)"
10.826097,38,10.084279,1,"(np.int64(49923), np.int64(44023), np.int64(24219), np.int64(24923), np.int64(24284), np.int64(21739), np.int64(39489), np.int64(46244), np.int64(31429), np.int64(16941), np.int64(47400), np.int64(8878), np.int64(31810), np.int64(20215), np.int64(42646), np.int64(46175), np.int64(49604), np.int64(49493), np.int64(2421), np.int64(35981), np.int64(37229), np.int64(1630), np.int64(14388), np.int64(13329), np.int64(41790), np.int64(23783), np.int64(44022), np.int64(28620), np.int64(21522), np.int64(24978), np.int64(48883), np.int64(39784), np.int64(3845), np.int64(525), np.int64(15036), np.int64(16874), np.int64(10417), np.int64(28957))","(0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1)"
6.478634,14,10.24451,1,"(np.int64(25996), np.int64(1079), np.int64(4313), np.int64(5660), np.int64(31473), np.int64(23907), np.int64(5959), np.int64(5827), np.int64(3632), np.int64(35631), np.int64(10263), np.int64(6486), np.int64(41592), np.int64(43303))","(0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0)"
9.588028,50,10.780869,1,"(np.int64(43224), np.int64(30349), np.int64(11476), np.int64(4609), np.int64(7583), np.int64(10504), np.int64(36702), np.int64(26757), np.int64(19987), np.int64(20692), np.int64(2192), np.int64(27186), np.int64(29511), np.int64(33335), np.int64(23704), np.int64(18404), np.int64(49040), np.int64(48744), np.int64(30787), np.int64(366), np.int64(33509), np.int64(23481), np.int64(37133), np.int64(31664), np.int64(9308), np.int64(32282), np.int64(34512), np.int64(9372), np.int64(31684), np.int64(49028), np.int64(26887), np.int64(32347), np.int64(23847), np.int64(44731), np.int64(30305), np.int64(22868), np.int64(39486), np.int64(8282), np.int64(40204), np.int64(5000), np.int64(30402), np.int64(27304), np.int64(30638), np.int64(20512), np.int64(48466), np.int64(8426), np.int64(37747), np.int64(7695), np.int64(39494), np.int64(8841))","(0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1)"
5.91656,32,11.122259,1,"(np.int64(40669), np.int64(35423), np.int64(19447), np.int64(8001), np.int64(33205), np.int64(39606), np.int64(33630), np.int64(7343), np.int64(47613), np.int64(17572), np.int64(30999), np.int64(44696), np.int64(29737), np.int64(25815), np.int64(1269), np.int64(29244), np.int64(32563), np.int64(38086), np.int64(26879), np.int64(49879), np.int64(49657), np.int64(41272), np.int64(5629), np.int64(42741), np.int64(49413), np.int64(38655), np.int64(26508), np.int64(15237), np.int64(45060), np.int64(28699), np.int64(22161), np.int64(13568))","(0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1)"
3.853614,15,11.288818,1,"(np.int64(7753), np.int64(4901), np.int64(47587), np.int64(32921), np.int64(17279), np.int64(26110), np.int64(5212), np.int64(441), np.int64(17604), np.int64(15669), np.int64(42439), np.int64(35775), np.int64(34153), np.int64(42646), np.int64(21083))","(1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0)"
11.411271,49,11.820927,1,"(np.int64(31556), np.int64(2638), np.int64(36704), np.int64(22402), np.int64(42445), np.int64(32689), np.int64(31931), np.int64(14763), np.int64(11071), np.int64(34239), np.int64(38656), np.int64(38998), np.int64(18442), np.int64(37107), np.int64(45767), np.int64(25838), np.int64(49942), np.int64(7199), np.int64(9611), np.int64(19787), np.int64(26546), np.int64(49139), np.int64(20504), np.int64(402), np.int64(38468), np.int64(5675), np.int64(16286), np.int64(16201), np.int64(1005), np.int64(5237), np.int64(31177), np.int64(30837), np.int64(21914), np.int64(47260), np.int64(49180), np.int64(47012), np.int64(43866), np.int64(43455), np.int64(26474), np.int64(31302), np.int64(2871), np.int64(43110), np.int64(49927), np.int64(11099), np.int64(29287), np.int64(14497), np.int64(41220), np.int64(28862), np.int64(13850))","(0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1)"
3.941785,12,11.955014,1,"(np.int64(42288), np.int64(19359), np.int64(27135), np.int64(30597), np.int64(1307), np.int64(35262), np.int64(29514), np.int64(25840), np.int64(3712), np.int64(18282), np.int64(17096), np.int64(11196))","(0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1)"
10.796295,41,12.404175,1,"(np.int64(18297), np.int64(25043), np.int64(34712), np.int64(25855), np.int64(4391), np.int64(37774), np.int64(32788), np.int64(6323), np.int64(32537), np.int64(2294), np.int64(19260), np.int64(47206), np.int64(22676), np.int64(4744), np.int64(43436), np.int64(3013), np.int64(28971), np.int64(46140), np.int64(14633), np.int64(1158), np.int64(9996), np.int64(1518), np.int64(6648), np.int64(1772), np.int64(32576), np.int64(39065), np.int64(43448), np.int64(9862), np.int64(3809), np.int64(45629), np.int64(37035), np.int64(49292), np.int64(47896), np.int64(38307), np.int64(21328), np.int64(6079), np.int64(27164), np.int64(13200), np.int64(36105), np.int64(37021), np.int64(46544))","(0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0)"
3.125445,14,12.554274,1,"(np.int64(36514), np.int64(40049), np.int64(5372), np.int64(40593), np.int64(17461), np.int64(31711), np.int64(44728), np.int64(4288), np.int64(40519), np.int64(24836), np.int64(9043), np.int64(7162), np.int64(14383), np.int64(40341))","(0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0)"
6.600753,30,12.879527,1,"(np.int64(9543), np.int64(26033), np.int64(35494), np.int64(18472), np.int64(36144), np.int64(20594), np.int64(35135), np.int64(2516), np.int64(26438), np.int64(47614), np.int64(44572), np.int64(26194), np.int64(2558), np.int64(41546), np.int64(38109), np.int64(37411), np.int64(13525), np.int64(37822), np.int64(35443), np.int64(40395), np.int64(22116), np.int64(31538), np.int64(19459), np.int64(8973), np.int64(29220), np.int64(41672), np.int64(39664), np.int64(21082), np.int64(9837), np.int64(47948))","(1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0)"
4.383306,22,13.124936,1,"(np.int64(34707), np.int64(31854), np.int64(39506), np.int64(20864), np.int64(8123), np.int64(27008), np.int64(1534), np.int64(46953), np.int64(16034), np.int64(36283), np.int64(31626), np.int64(40688), np.int64(9698), np.int64(47204), np.int64(1194), np.int64(8707), np.int64(38955), np.int64(6703), np.int64(1413), np.int64(45011), np.int64(35898), np.int64(48791))","(0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0)"
