#{"t_start": 1745436315.0248399, "env_id": "None"}
r,l,t,user_id,item_interact,item_clicks
33.955719,50,6.164877,2,"(33948, 29558, 24948, 36802, 42160, 50014, 36585, 32049, 47848, 843, 24806, 17695, 36129, 1006, 11408, 33298, 12799, 686, 39150, 16351, 4225, 7217, 25320, 32715, 17004, 28150, 15904, 11488, 19899, 10815, 29651, 23792, 44267, 44041, 28295, 27521, 15869, 31463, 10624, 40676, 39393, 3937, 34194, 48176, 45550, 45758, 32601, 29963, 36197, 7274)","(1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1)"
28.137355,50,6.565492,2,"(25224, 27115, 34645, 44699, 18518, 43998, 42114, 3468, 18174, 12149, 37477, 24340, 1961, 41191, 36372, 43754, 6234, 16508, 30136, 38583, 24092, 36471, 33724, 43327, 39387, 1269, 47624, 49631, 12544, 18924, 8558, 40292, 3462, 46428, 4784, 49847, 34709, 19893, 28149, 2496, 47865, 28977, 31219, 34542, 5043, 7278, 44539, 15669, 33508, 44141)","(1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0)"
37.096356,50,6.964884,2,"(204, 19469, 6943, 39859, 22486, 42974, 440, 17764, 37832, 42871, 49122, 23703, 45346, 16601, 9373, 43421, 34046, 40740, 26801, 16868, 18881, 6015, 44540, 6569, 10903, 31056, 31136, 31216, 5702, 2087, 20671, 49229, 34665, 42052, 24217, 7540, 41159, 30503, 1800, 31800, 20127, 44304, 20688, 24292, 29266, 15174, 6070, 48481, 31405, 3580)","(0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1)"
13.916587,50,7.364051,1,"(32570, 9160, 33218, 42506, 1414, 36107, 9667, 31401, 19023, 15572, 48598, 11664, 40815, 34246, 25455, 27154, 33605, 7822, 16198, 434, 30516, 36239, 9434, 30928, 35762, 35773, 14162, 47028, 20287, 49408, 48446, 5826, 38369, 11167, 38128, 27927, 35414, 17154, 48641, 5055, 36819, 5936, 30290, 34771, 36717, 43041, 5323, 48114, 32225, 14640)","(1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1)"
29.956497,50,7.760922,4,"(49496, 26898, 10250, 23632, 15060, 41594, 22097, 33955, 253, 35479, 26248, 40692, 4957, 42853, 38987, 31552, 1986, 36597, 459, 27064, 46729, 11833, 36136, 2019, 35674, 29003, 48800, 29176, 45403, 43051, 1818, 32408, 2567, 2898, 11286, 19843, 20664, 40085, 33566, 38713, 49015, 5476, 21756, 12786, 31205, 16208, 33213, 14105, 31383, 15556)","(1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1)"
33.866208,50,8.161504,5,"(32875, 12319, 15520, 24740, 7422, 16846, 39181, 16725, 15438, 34289, 25801, 45362, 14743, 6508, 6141, 47482, 15067, 34539, 3924, 10766, 37677, 19159, 29798, 11294, 38428, 31713, 2801, 48901, 15039, 46587, 11408, 19246, 26769, 2302, 9464, 34873, 32623, 37545, 1489, 26868, 31429, 26108, 10006, 49934, 1187, 43153, 36681, 3377, 19228, 9183)","(1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1)"
24.602421,50,8.558874,1,"(23627, 25594, 6193, 35754, 46847, 16289, 23109, 14368, 47491, 19311, 44206, 46781, 12499, 48178, 22384, 19835, 1550, 12898, 33646, 16483, 43944, 20002, 49870, 5616, 27457, 15972, 46030, 25290, 44539, 44888, 42914, 38026, 37959, 11888, 20516, 18247, 19884, 27823, 30888, 48355, 13878, 15547, 37964, 13607, 3380, 36993, 18866, 42724, 30982, 18542)","(1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1)"
25.539769,50,8.957298,2,"(23357, 28510, 29558, 20286, 18729, 49667, 34842, 19024, 17159, 7692, 30821, 47344, 12593, 37672, 30137, 42648, 48366, 38413, 3135, 6261, 16906, 39553, 43688, 48314, 41807, 18735, 38285, 38924, 7920, 28655, 2640, 43645, 42399, 42164, 7709, 8603, 24034, 11404, 33506, 33349, 28456, 26891, 42812, 4762, 9338, 1344, 33481, 8886, 31161, 32135)","(1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0)"
30.540059,50,9.355373,5,"(17732, 6999, 42459, 17261, 40736, 5045, 49727, 4360, 47796, 29939, 41892, 42889, 23610, 38234, 12665, 5197, 39543, 48387, 40147, 48950, 19948, 2329, 39502, 38395, 46329, 47642, 48449, 20977, 45029, 46833, 43597, 20928, 28434, 28411, 12687, 18060, 19197, 20106, 32666, 16809, 15305, 37043, 8793, 6917, 13756, 40109, 36237, 3589, 39704, 48648)","(1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1)"
29.029392,50,9.757435,0,"(41032, 8755, 26301, 6539, 22424, 9610, 22889, 42220, 40266, 27852, 21157, 21474, 8598, 27896, 7197, 16666, 5936, 45529, 11827, 43158, 30565, 33160, 20284, 36224, 10134, 26849, 6841, 38004, 32673, 48438, 39887, 39781, 14914, 20333, 39059, 11895, 9456, 29068, 18879, 27594, 22124, 32652, 15846, 49534, 11538, 39246, 44650, 24006, 12180, 31792)","(0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1)"
28.20408,50,10.15796,5,"(2273, 31756, 25367, 17727, 45407, 12773, 38514, 5115, 22653, 36503, 19643, 29508, 35000, 12926, 30104, 20861, 18503, 14168, 12014, 44264, 26093, 9479, 19532, 33697, 9817, 13426, 48819, 48847, 49562, 44465, 19209, 20574, 37473, 45939, 39816, 37599, 29184, 9176, 39686, 4895, 19945, 15599, 7213, 5878, 44539, 30471, 25617, 35805, 44224, 44439)","(1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0)"
25.881102,50,10.554455,5,"(45796, 36676, 28819, 43955, 6824, 10238, 4894, 43621, 40221, 43258, 40611, 35319, 43669, 33917, 6615, 13844, 29349, 14374, 24381, 30377, 12872, 32286, 36272, 5738, 2210, 36272, 48274, 12590, 1305, 9780, 20187, 1858, 30250, 14859, 21886, 1230, 41316, 17012, 47657, 2498, 15776, 3368, 2159, 37245, 28689, 35860, 38565, 48196, 45031, 47123)","(1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0)"
26.830802,50,10.953896,5,"(16694, 32818, 46436, 30667, 21506, 43234, 20638, 39345, 35689, 29285, 6582, 28389, 11189, 28781, 17647, 24514, 32657, 1835, 20363, 21863, 7664, 18122, 19140, 164, 24528, 9839, 38555, 9963, 17016, 45111, 27711, 35291, 10260, 22825, 38825, 26262, 9807, 7930, 37990, 2340, 10592, 26911, 30803, 40009, 16110, 49030, 45951, 141, 8220, 34350)","(1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0)"
30.523809,50,11.353937,5,"(40256, 20393, 31440, 21293, 9007, 24938, 37701, 18348, 15214, 22380, 15518, 30315, 44508, 14648, 46476, 17206, 27963, 9904, 8043, 8443, 42941, 20543, 41146, 34177, 46858, 49806, 40115, 23510, 2600, 18656, 42374, 42775, 21546, 14766, 32795, 41686, 40275, 10074, 46344, 37955, 47052, 5629, 24161, 43897, 43928, 47531, 6098, 29812, 2478, 30226)","(0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0)"
24.250908,50,11.750059,7,"(28741, 23440, 14223, 43937, 30483, 5880, 6890, 20732, 43102, 7298, 15594, 15336, 11052, 4427, 19406, 47307, 49780, 25998, 35799, 49953, 49698, 6126, 28175, 9200, 19613, 34034, 26083, 49385, 3584, 47408, 23538, 8592, 16005, 256, 10190, 19983, 31465, 35146, 13366, 29883, 12668, 25813, 19247, 23178, 49413, 16896, 37081, 22414, 11438, 37369)","(1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1)"
34.058133,50,12.147437,2,"(36900, 41924, 26298, 24654, 7800, 33649, 15593, 48796, 37241, 10200, 941, 49179, 45292, 41633, 7965, 32539, 41003, 991, 15989, 4932, 28460, 43864, 44733, 31266, 49172, 5147, 30420, 33529, 36151, 10729, 16945, 1810, 47495, 40825, 11708, 17907, 9886, 22005, 32476, 47527, 48632, 43552, 5171, 21176, 29535, 38462, 6943, 36944, 12561, 35588)","(1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0)"
33.59602,50,12.542462,5,"(14514, 38587, 31167, 40603, 17708, 6475, 28564, 24509, 38266, 15132, 43149, 23525, 14648, 4270, 21613, 19573, 31493, 23364, 18280, 7320, 8497, 21251, 19600, 36044, 14016, 40712, 17875, 31744, 33677, 6734, 7472, 7376, 9945, 37883, 9750, 21464, 18044, 33129, 4045, 22476, 25410, 19737, 31656, 26132, 37428, 18529, 21580, 19283, 1732, 29683)","(1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0)"
25.609617,50,12.93415,6,"(31497, 35119, 39243, 49782, 35887, 35513, 8692, 19108, 36119, 40626, 27977, 4957, 20466, 49795, 32367, 27891, 23405, 43497, 22284, 22849, 13437, 45, 28955, 35038, 32190, 20559, 41605, 24851, 2723, 47022, 25911, 46248, 699, 27929, 14735, 6668, 20582, 5866, 37671, 11901, 37440, 31830, 20508, 23280, 12424, 3937, 22879, 7226, 7781, 30131)","(0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0)"
19.64834,50,13.370301,5,"(46341, 40354, 33347, 48958, 40687, 5138, 23354, 37037, 14262, 47704, 47018, 15019, 21988, 35661, 42905, 41398, 6030, 33807, 36503, 34754, 20869, 20680, 31235, 37041, 36059, 27656, 43039, 1754, 22136, 46267, 34020, 5489, 14499, 39366, 18120, 28208, 24436, 32156, 37350, 46085, 13794, 27650, 16683, 14240, 5652, 22918, 15305, 38299, 24259, 2444)","(1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1)"
35.603176,50,13.815066,2,"(3169, 47067, 32843, 33342, 10328, 7239, 37612, 34945, 8260, 38027, 709, 32110, 16794, 21728, 30908, 27699, 45643, 15985, 32973, 47883, 1204, 27326, 44853, 36705, 4828, 15379, 21152, 17541, 20160, 41043, 1428, 32259, 37028, 1335, 8483, 16797, 24629, 26002, 37357, 26726, 24650, 5668, 18324, 28086, 35854, 49556, 6076, 12232, 3474, 23857)","(1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1)"
5.177006,50,14.209478,8,"(24344, 27680, 14633, 8676, 47797, 35895, 32080, 38461, 43740, 46873, 36381, 25254, 27327, 17429, 19334, 15947, 17436, 29877, 34473, 40763, 27991, 38704, 46043, 42766, 31191, 39007, 13489, 43502, 35255, 6152, 42854, 19935, 12333, 27926, 2771, 23212, 34019, 6612, 33162, 1244, 36471, 38789, 23463, 6247, 4217, 743, 30589, 9939, 30465, 34346)","(0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0)"
6.523557,50,14.658094,8,"(29058, 43056, 35469, 12661, 17781, 27179, 11122, 23503, 17447, 40045, 34685, 38832, 44456, 29218, 9457, 19633, 44531, 47994, 1898, 46551, 22617, 15959, 41916, 21919, 24058, 34885, 7299, 45386, 7277, 38565, 2896, 43054, 22975, 40976, 8795, 21975, 45171, 20537, 14559, 12675, 39308, 30471, 47345, 26507, 44715, 41455, 12908, 23300, 25264, 48400)","(0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0)"
38.96196,50,15.07517,5,"(49224, 16809, 10927, 14115, 24341, 24212, 5936, 26998, 1766, 564, 35266, 6829, 11649, 6302, 13404, 47223, 29134, 16364, 11047, 49319, 29662, 17096, 9807, 3174, 24842, 5142, 47853, 46285, 28479, 47790, 31824, 19408, 46578, 2114, 41162, 44633, 3111, 5431, 26505, 30491, 44565, 31235, 46797, 19029, 3440, 18739, 46786, 15345, 40505, 5762)","(1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1)"
7.234386,50,15.477734,8,"(47027, 13856, 34353, 16097, 49243, 11211, 4527, 544, 12615, 16487, 11210, 48835, 16721, 33982, 25677, 19991, 8113, 49067, 34769, 39352, 44775, 33008, 14396, 34763, 32340, 42145, 4805, 47475, 7452, 34944, 17053, 36522, 16404, 45196, 21620, 26041, 16162, 2273, 4555, 21029, 28757, 29038, 33815, 37012, 28258, 29557, 13448, 48550, 2970, 27295)","(0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1)"
